period_init,v_kick,bound?,tighten?,circularize?
899.0909090909091,182.45454545454547,0.0,,
899.0909090909091,187.4949494949495,0.0,,
899.0909090909091,192.53535353535355,0.0,,
899.0909090909091,197.5757575757576,0.0,,
899.0909090909091,202.61616161616163,0.0,,
899.0909090909091,207.65656565656568,0.0,,
899.0909090909091,212.69696969696972,0.0,,
899.0909090909091,217.73737373737376,0.0,,
899.0909090909091,222.7777777777778,0.0,,
899.0909090909091,227.81818181818184,0.0,,
899.0909090909091,232.85858585858588,0.0,,
899.0909090909091,237.89898989898992,0.0,,
899.0909090909091,242.93939393939394,0.0,,
899.0909090909091,247.97979797979798,0.0,,
899.0909090909091,253.02020202020202,0.0,,
899.0909090909091,258.06060606060606,0.0,,
899.0909090909091,263.1010101010101,0.0,,
899.0909090909091,268.14141414141415,0.0,,
899.0909090909091,273.1818181818182,0.0,,
899.0909090909091,278.22222222222223,0.0,,
899.0909090909091,283.26262626262627,0.0,,
899.0909090909091,288.3030303030303,0.0,,
899.0909090909091,293.34343434343435,0.0,,
899.0909090909091,298.3838383838384,0.0,,
899.0909090909091,303.42424242424244,0.0,,
899.0909090909091,308.4646464646465,0.0,,
899.0909090909091,313.5050505050505,0.0,,
899.0909090909091,318.54545454545456,0.0,,
899.0909090909091,323.5858585858586,0.0,,
899.0909090909091,328.62626262626264,0.0,,
899.0909090909091,333.6666666666667,0.0,,
899.0909090909091,338.7070707070707,0.0,,
899.0909090909091,343.74747474747477,0.0,,
899.0909090909091,348.7878787878788,0.0,,
899.0909090909091,353.82828282828285,0.0,,
899.0909090909091,358.8686868686869,0.0,,
899.0909090909091,363.90909090909093,0.0,,
899.0909090909091,368.949494949495,0.0,,
899.0909090909091,373.989898989899,0.0,,
899.0909090909091,379.03030303030306,0.0,,
899.0909090909091,384.0707070707071,0.0,,
899.0909090909091,389.11111111111114,0.0,,
899.0909090909091,394.1515151515152,0.0,,
899.0909090909091,399.1919191919192,0.0,,
899.0909090909091,404.23232323232327,0.0,,
899.0909090909091,409.2727272727273,0.0,,
899.0909090909091,414.31313131313135,0.0,,
899.0909090909091,419.3535353535354,0.0,,
899.0909090909091,424.39393939393943,0.0,,
899.0909090909091,429.4343434343435,0.0,,
899.0909090909091,434.4747474747475,0.0,,
899.0909090909091,439.51515151515156,0.0,,
899.0909090909091,444.5555555555556,0.0,,
899.0909090909091,449.59595959595964,0.0,,
899.0909090909091,454.6363636363637,0.0,,
899.0909090909091,459.6767676767677,0.0,,
899.0909090909091,464.71717171717177,0.0,,
899.0909090909091,469.7575757575758,0.0,,
899.0909090909091,474.79797979797985,0.0,,
899.0909090909091,479.8383838383839,0.0,,
899.0909090909091,484.8787878787879,0.0,,
899.0909090909091,489.9191919191919,0.0,,
899.0909090909091,494.95959595959596,0.0,,
899.0909090909091,500.0,0.0,,
909.1818181818182,1.0,1.0,1.0,0.0
909.1818181818182,6.040404040404041,1.0,1.0,0.0
909.1818181818182,11.080808080808081,1.0,0.911,0.0
909.1818181818182,16.12121212121212,1.0,0.703,0.0
909.1818181818182,21.161616161616163,1.0,0.585,0.0
909.1818181818182,26.202020202020204,0.996,0.4939759036144578,0.0
909.1818181818182,31.242424242424242,0.825,0.4763636363636364,0.0
909.1818181818182,36.282828282828284,0.699,0.5007153075822603,0.0
909.1818181818182,41.323232323232325,0.609,0.47126436781609193,0.0
909.1818181818182,46.36363636363637,0.507,0.4418145956607495,0.0
909.1818181818182,51.40404040404041,0.442,0.4276018099547511,0.0
909.1818181818182,56.44444444444445,0.337,0.33827893175074186,0.0
909.1818181818182,61.484848484848484,0.271,0.2693726937269373,0.0
909.1818181818182,66.52525252525253,0.219,0.1141552511415525,0.0
909.1818181818182,71.56565656565657,0.159,0.0,0.0
909.1818181818182,76.60606060606061,0.109,0.0,0.0
909.1818181818182,81.64646464646465,0.044,0.0,0.0
909.1818181818182,86.68686868686869,0.0,,
909.1818181818182,91.72727272727273,0.0,,
909.1818181818182,96.76767676767678,0.0,,
909.1818181818182,101.80808080808082,0.0,,
909.1818181818182,106.84848484848486,0.0,,
909.1818181818182,111.8888888888889,0.0,,
909.1818181818182,116.92929292929294,0.0,,
909.1818181818182,121.96969696969697,0.0,,
909.1818181818182,127.01010101010101,0.0,,
909.1818181818182,132.05050505050505,0.0,,
909.1818181818182,137.0909090909091,0.0,,
909.1818181818182,142.13131313131314,0.0,,
909.1818181818182,147.17171717171718,0.0,,
909.1818181818182,152.21212121212122,0.0,,
909.1818181818182,157.25252525252526,0.0,,
909.1818181818182,162.2929292929293,0.0,,
909.1818181818182,167.33333333333334,0.0,,
909.1818181818182,172.37373737373738,0.0,,
909.1818181818182,177.41414141414143,0.0,,
909.1818181818182,182.45454545454547,0.0,,
909.1818181818182,187.4949494949495,0.0,,
909.1818181818182,192.53535353535355,0.0,,
909.1818181818182,197.5757575757576,0.0,,
909.1818181818182,202.61616161616163,0.0,,
909.1818181818182,207.65656565656568,0.0,,
909.1818181818182,212.69696969696972,0.0,,
909.1818181818182,217.73737373737376,0.0,,
909.1818181818182,222.7777777777778,0.0,,
909.1818181818182,227.81818181818184,0.0,,
909.1818181818182,232.85858585858588,0.0,,
909.1818181818182,237.89898989898992,0.0,,
909.1818181818182,242.93939393939394,0.0,,
909.1818181818182,247.97979797979798,0.0,,
909.1818181818182,253.02020202020202,0.0,,
909.1818181818182,258.06060606060606,0.0,,
909.1818181818182,263.1010101010101,0.0,,
909.1818181818182,268.14141414141415,0.0,,
909.1818181818182,273.1818181818182,0.0,,
909.1818181818182,278.22222222222223,0.0,,
909.1818181818182,283.26262626262627,0.0,,
909.1818181818182,288.3030303030303,0.0,,
909.1818181818182,293.34343434343435,0.0,,
909.1818181818182,298.3838383838384,0.0,,
909.1818181818182,303.42424242424244,0.0,,
909.1818181818182,308.4646464646465,0.0,,
909.1818181818182,313.5050505050505,0.0,,
909.1818181818182,318.54545454545456,0.0,,
909.1818181818182,323.5858585858586,0.0,,
909.1818181818182,328.62626262626264,0.0,,
909.1818181818182,333.6666666666667,0.0,,
909.1818181818182,338.7070707070707,0.0,,
909.1818181818182,343.74747474747477,0.0,,
909.1818181818182,348.7878787878788,0.0,,
909.1818181818182,353.82828282828285,0.0,,
909.1818181818182,358.8686868686869,0.0,,
909.1818181818182,363.90909090909093,0.0,,
909.1818181818182,368.949494949495,0.0,,
909.1818181818182,373.989898989899,0.0,,
909.1818181818182,379.03030303030306,0.0,,
909.1818181818182,384.0707070707071,0.0,,
909.1818181818182,389.11111111111114,0.0,,
909.1818181818182,394.1515151515152,0.0,,
909.1818181818182,399.1919191919192,0.0,,
909.1818181818182,404.23232323232327,0.0,,
909.1818181818182,409.2727272727273,0.0,,
909.1818181818182,414.31313131313135,0.0,,
909.1818181818182,419.3535353535354,0.0,,
909.1818181818182,424.39393939393943,0.0,,
909.1818181818182,429.4343434343435,0.0,,
909.1818181818182,434.4747474747475,0.0,,
909.1818181818182,439.51515151515156,0.0,,
909.1818181818182,444.5555555555556,0.0,,
909.1818181818182,449.59595959595964,0.0,,
909.1818181818182,454.6363636363637,0.0,,
909.1818181818182,459.6767676767677,0.0,,
909.1818181818182,464.71717171717177,0.0,,
909.1818181818182,469.7575757575758,0.0,,
909.1818181818182,474.79797979797985,0.0,,
909.1818181818182,479.8383838383839,0.0,,
