period_init,v_kick,collide?,bound?
424.81818181818187,363.90909090909093,0.0,0.0
424.81818181818187,368.949494949495,0.0,0.0
424.81818181818187,373.989898989899,0.0,0.0
424.81818181818187,379.03030303030306,0.0,0.0
424.81818181818187,384.0707070707071,0.0,0.0
424.81818181818187,389.11111111111114,0.0,0.0
424.81818181818187,394.1515151515152,0.0,0.0
424.81818181818187,399.1919191919192,0.0,0.0
424.81818181818187,404.23232323232327,0.0,0.0
424.81818181818187,409.2727272727273,0.0,0.0
424.81818181818187,414.31313131313135,0.0,0.0
424.81818181818187,419.3535353535354,0.0,0.0
424.81818181818187,424.39393939393943,0.0,0.0
424.81818181818187,429.4343434343435,0.0,0.0
424.81818181818187,434.4747474747475,0.0,0.0
424.81818181818187,439.51515151515156,0.0,0.0
424.81818181818187,444.5555555555556,0.0,0.0
424.81818181818187,449.59595959595964,0.0,0.0
424.81818181818187,454.6363636363637,0.0,0.0
424.81818181818187,459.6767676767677,0.0,0.0
424.81818181818187,464.71717171717177,0.0,0.0
424.81818181818187,469.7575757575758,0.0,0.0
424.81818181818187,474.79797979797985,0.0,0.0
424.81818181818187,479.8383838383839,0.0,0.0
424.81818181818187,484.8787878787879,0.0,0.0
424.81818181818187,489.9191919191919,0.0,0.0
424.81818181818187,494.95959595959596,0.0,0.0
424.81818181818187,500.0,0.0,0.0
434.90909090909093,1.0,0.0,1.0
434.90909090909093,6.040404040404041,0.0,1.0
434.90909090909093,11.080808080808081,0.0,1.0
434.90909090909093,16.12121212121212,0.0,1.0
434.90909090909093,21.161616161616163,0.0,1.0
434.90909090909093,26.202020202020204,0.0,1.0
434.90909090909093,31.242424242424242,0.0,1.0
434.90909090909093,36.282828282828284,0.0,0.913
434.90909090909093,41.323232323232325,0.0,0.817
434.90909090909093,46.36363636363637,0.0,0.696
434.90909090909093,51.40404040404041,0.0,0.623
434.90909090909093,56.44444444444445,0.0,0.544
434.90909090909093,61.484848484848484,0.0,0.49
434.90909090909093,66.52525252525253,0.0,0.422
434.90909090909093,71.56565656565657,0.0,0.345
434.90909090909093,76.60606060606061,0.0,0.268
434.90909090909093,81.64646464646465,0.0,0.25
434.90909090909093,86.68686868686869,0.0,0.218
434.90909090909093,91.72727272727273,0.0,0.17
434.90909090909093,96.76767676767678,0.0,0.127
434.90909090909093,101.80808080808082,0.0,0.067
434.90909090909093,106.84848484848486,0.0,0.021
434.90909090909093,111.8888888888889,0.0,0.0
434.90909090909093,116.92929292929294,0.0,0.0
434.90909090909093,121.96969696969697,0.0,0.0
434.90909090909093,127.01010101010101,0.0,0.0
434.90909090909093,132.05050505050505,0.0,0.0
434.90909090909093,137.0909090909091,0.0,0.0
434.90909090909093,142.13131313131314,0.0,0.0
434.90909090909093,147.17171717171718,0.0,0.0
434.90909090909093,152.21212121212122,0.0,0.0
434.90909090909093,157.25252525252526,0.0,0.0
434.90909090909093,162.2929292929293,0.0,0.0
434.90909090909093,167.33333333333334,0.0,0.0
434.90909090909093,172.37373737373738,0.0,0.0
434.90909090909093,177.41414141414143,0.0,0.0
434.90909090909093,182.45454545454547,0.0,0.0
434.90909090909093,187.4949494949495,0.0,0.0
434.90909090909093,192.53535353535355,0.0,0.0
434.90909090909093,197.5757575757576,0.0,0.0
434.90909090909093,202.61616161616163,0.0,0.0
434.90909090909093,207.65656565656568,0.0,0.0
434.90909090909093,212.69696969696972,0.0,0.0
434.90909090909093,217.73737373737376,0.0,0.0
434.90909090909093,222.7777777777778,0.0,0.0
434.90909090909093,227.81818181818184,0.0,0.0
434.90909090909093,232.85858585858588,0.0,0.0
434.90909090909093,237.89898989898992,0.0,0.0
434.90909090909093,242.93939393939394,0.0,0.0
434.90909090909093,247.97979797979798,0.0,0.0
434.90909090909093,253.02020202020202,0.0,0.0
434.90909090909093,258.06060606060606,0.0,0.0
434.90909090909093,263.1010101010101,0.0,0.0
434.90909090909093,268.14141414141415,0.0,0.0
434.90909090909093,273.1818181818182,0.0,0.0
434.90909090909093,278.22222222222223,0.0,0.0
434.90909090909093,283.26262626262627,0.0,0.0
434.90909090909093,288.3030303030303,0.0,0.0
434.90909090909093,293.34343434343435,0.0,0.0
434.90909090909093,298.3838383838384,0.0,0.0
434.90909090909093,303.42424242424244,0.0,0.0
434.90909090909093,308.4646464646465,0.0,0.0
434.90909090909093,313.5050505050505,0.0,0.0
434.90909090909093,318.54545454545456,0.0,0.0
434.90909090909093,323.5858585858586,0.0,0.0
434.90909090909093,328.62626262626264,0.0,0.0
434.90909090909093,333.6666666666667,0.0,0.0
434.90909090909093,338.7070707070707,0.0,0.0
434.90909090909093,343.74747474747477,0.0,0.0
434.90909090909093,348.7878787878788,0.0,0.0
434.90909090909093,353.82828282828285,0.0,0.0
434.90909090909093,358.8686868686869,0.0,0.0
434.90909090909093,363.90909090909093,0.0,0.0
434.90909090909093,368.949494949495,0.0,0.0
434.90909090909093,373.989898989899,0.0,0.0
434.90909090909093,379.03030303030306,0.0,0.0
434.90909090909093,384.0707070707071,0.0,0.0
434.90909090909093,389.11111111111114,0.0,0.0
434.90909090909093,394.1515151515152,0.0,0.0
434.90909090909093,399.1919191919192,0.0,0.0
434.90909090909093,404.23232323232327,0.0,0.0
434.90909090909093,409.2727272727273,0.0,0.0
434.90909090909093,414.31313131313135,0.0,0.0
434.90909090909093,419.3535353535354,0.0,0.0
434.90909090909093,424.39393939393943,0.0,0.0
434.90909090909093,429.4343434343435,0.0,0.0
434.90909090909093,434.4747474747475,0.0,0.0
434.90909090909093,439.51515151515156,0.0,0.0
434.90909090909093,444.5555555555556,0.0,0.0
434.90909090909093,449.59595959595964,0.0,0.0
434.90909090909093,454.6363636363637,0.0,0.0
434.90909090909093,459.6767676767677,0.0,0.0
434.90909090909093,464.71717171717177,0.0,0.0
434.90909090909093,469.7575757575758,0.0,0.0
434.90909090909093,474.79797979797985,0.0,0.0
434.90909090909093,479.8383838383839,0.0,0.0
434.90909090909093,484.8787878787879,0.0,0.0
434.90909090909093,489.9191919191919,0.0,0.0
434.90909090909093,494.95959595959596,0.0,0.0
434.90909090909093,500.0,0.0,0.0
445.00000000000006,1.0,0.0,1.0
445.00000000000006,6.040404040404041,0.0,1.0
445.00000000000006,11.080808080808081,0.0,1.0
445.00000000000006,16.12121212121212,0.0,1.0
445.00000000000006,21.161616161616163,0.0,1.0
445.00000000000006,26.202020202020204,0.0,1.0
445.00000000000006,31.242424242424242,0.0,1.0
445.00000000000006,36.282828282828284,0.0,0.909
445.00000000000006,41.323232323232325,0.001,0.788
445.00000000000006,46.36363636363637,0.0,0.7
445.00000000000006,51.40404040404041,0.0,0.624
445.00000000000006,56.44444444444445,0.0,0.553
445.00000000000006,61.484848484848484,0.0,0.475
445.00000000000006,66.52525252525253,0.0,0.426
445.00000000000006,71.56565656565657,0.0,0.369
445.00000000000006,76.60606060606061,0.0,0.321
445.00000000000006,81.64646464646465,0.0,0.239
445.00000000000006,86.68686868686869,0.0,0.217
445.00000000000006,91.72727272727273,0.0,0.158
445.00000000000006,96.76767676767678,0.0,0.107
445.00000000000006,101.80808080808082,0.0,0.067
445.00000000000006,106.84848484848486,0.0,0.011
445.00000000000006,111.8888888888889,0.0,0.0
445.00000000000006,116.92929292929294,0.0,0.0
445.00000000000006,121.96969696969697,0.0,0.0
445.00000000000006,127.01010101010101,0.0,0.0
445.00000000000006,132.05050505050505,0.0,0.0
445.00000000000006,137.0909090909091,0.0,0.0
445.00000000000006,142.13131313131314,0.0,0.0
445.00000000000006,147.17171717171718,0.0,0.0
445.00000000000006,152.21212121212122,0.0,0.0
445.00000000000006,157.25252525252526,0.0,0.0
445.00000000000006,162.2929292929293,0.0,0.0
445.00000000000006,167.33333333333334,0.0,0.0
445.00000000000006,172.37373737373738,0.0,0.0
445.00000000000006,177.41414141414143,0.0,0.0
445.00000000000006,182.45454545454547,0.0,0.0
445.00000000000006,187.4949494949495,0.0,0.0
445.00000000000006,192.53535353535355,0.0,0.0
445.00000000000006,197.5757575757576,0.0,0.0
445.00000000000006,202.61616161616163,0.0,0.0
445.00000000000006,207.65656565656568,0.0,0.0
445.00000000000006,212.69696969696972,0.0,0.0
445.00000000000006,217.73737373737376,0.0,0.0
445.00000000000006,222.7777777777778,0.0,0.0
445.00000000000006,227.81818181818184,0.0,0.0
445.00000000000006,232.85858585858588,0.0,0.0
445.00000000000006,237.89898989898992,0.0,0.0
445.00000000000006,242.93939393939394,0.0,0.0
445.00000000000006,247.97979797979798,0.0,0.0
445.00000000000006,253.02020202020202,0.0,0.0
445.00000000000006,258.06060606060606,0.0,0.0
445.00000000000006,263.1010101010101,0.0,0.0
445.00000000000006,268.14141414141415,0.0,0.0
445.00000000000006,273.1818181818182,0.0,0.0
445.00000000000006,278.22222222222223,0.0,0.0
445.00000000000006,283.26262626262627,0.0,0.0
445.00000000000006,288.3030303030303,0.0,0.0
445.00000000000006,293.34343434343435,0.0,0.0
445.00000000000006,298.3838383838384,0.0,0.0
445.00000000000006,303.42424242424244,0.0,0.0
445.00000000000006,308.4646464646465,0.0,0.0
445.00000000000006,313.5050505050505,0.0,0.0
445.00000000000006,318.54545454545456,0.0,0.0
445.00000000000006,323.5858585858586,0.0,0.0
445.00000000000006,328.62626262626264,0.0,0.0
445.00000000000006,333.6666666666667,0.0,0.0
445.00000000000006,338.7070707070707,0.0,0.0
445.00000000000006,343.74747474747477,0.0,0.0
445.00000000000006,348.7878787878788,0.0,0.0
445.00000000000006,353.82828282828285,0.0,0.0
445.00000000000006,358.8686868686869,0.0,0.0
445.00000000000006,363.90909090909093,0.0,0.0
445.00000000000006,368.949494949495,0.0,0.0
445.00000000000006,373.989898989899,0.0,0.0
445.00000000000006,379.03030303030306,0.0,0.0
445.00000000000006,384.0707070707071,0.0,0.0
445.00000000000006,389.11111111111114,0.0,0.0
445.00000000000006,394.1515151515152,0.0,0.0
445.00000000000006,399.1919191919192,0.0,0.0
445.00000000000006,404.23232323232327,0.0,0.0
445.00000000000006,409.2727272727273,0.0,0.0
445.00000000000006,414.31313131313135,0.0,0.0
445.00000000000006,419.3535353535354,0.0,0.0
445.00000000000006,424.39393939393943,0.0,0.0
445.00000000000006,429.4343434343435,0.0,0.0
445.00000000000006,434.4747474747475,0.0,0.0
445.00000000000006,439.51515151515156,0.0,0.0
445.00000000000006,444.5555555555556,0.0,0.0
445.00000000000006,449.59595959595964,0.0,0.0
445.00000000000006,454.6363636363637,0.0,0.0
445.00000000000006,459.6767676767677,0.0,0.0
445.00000000000006,464.71717171717177,0.0,0.0
445.00000000000006,469.7575757575758,0.0,0.0
445.00000000000006,474.79797979797985,0.0,0.0
445.00000000000006,479.8383838383839,0.0,0.0
445.00000000000006,484.8787878787879,0.0,0.0
445.00000000000006,489.9191919191919,0.0,0.0
445.00000000000006,494.95959595959596,0.0,0.0
445.00000000000006,500.0,0.0,0.0
455.0909090909091,1.0,0.0,1.0
455.0909090909091,6.040404040404041,0.0,1.0
455.0909090909091,11.080808080808081,0.0,1.0
455.0909090909091,16.12121212121212,0.0,1.0
455.0909090909091,21.161616161616163,0.0,1.0
455.0909090909091,26.202020202020204,0.0,1.0
455.0909090909091,31.242424242424242,0.0,1.0
455.0909090909091,36.282828282828284,0.0,0.928
455.0909090909091,41.323232323232325,0.0,0.809
455.0909090909091,46.36363636363637,0.0,0.704
455.0909090909091,51.40404040404041,0.0,0.611
455.0909090909091,56.44444444444445,0.0,0.524
455.0909090909091,61.484848484848484,0.0,0.487
455.0909090909091,66.52525252525253,0.0,0.403
455.0909090909091,71.56565656565657,0.0,0.356
455.0909090909091,76.60606060606061,0.0,0.299
455.0909090909091,81.64646464646465,0.0,0.246
455.0909090909091,86.68686868686869,0.0,0.192
455.0909090909091,91.72727272727273,0.0,0.161
455.0909090909091,96.76767676767678,0.001,0.098
455.0909090909091,101.80808080808082,0.0,0.055
455.0909090909091,106.84848484848486,0.0,0.015
455.0909090909091,111.8888888888889,0.0,0.0
455.0909090909091,116.92929292929294,0.0,0.0
455.0909090909091,121.96969696969697,0.0,0.0
455.0909090909091,127.01010101010101,0.0,0.0
455.0909090909091,132.05050505050505,0.0,0.0
455.0909090909091,137.0909090909091,0.0,0.0
455.0909090909091,142.13131313131314,0.0,0.0
455.0909090909091,147.17171717171718,0.0,0.0
455.0909090909091,152.21212121212122,0.0,0.0
455.0909090909091,157.25252525252526,0.0,0.0
455.0909090909091,162.2929292929293,0.0,0.0
455.0909090909091,167.33333333333334,0.0,0.0
455.0909090909091,172.37373737373738,0.0,0.0
455.0909090909091,177.41414141414143,0.0,0.0
455.0909090909091,182.45454545454547,0.0,0.0
455.0909090909091,187.4949494949495,0.0,0.0
455.0909090909091,192.53535353535355,0.0,0.0
455.0909090909091,197.5757575757576,0.0,0.0
455.0909090909091,202.61616161616163,0.0,0.0
455.0909090909091,207.65656565656568,0.0,0.0
455.0909090909091,212.69696969696972,0.0,0.0
455.0909090909091,217.73737373737376,0.0,0.0
455.0909090909091,222.7777777777778,0.0,0.0
455.0909090909091,227.81818181818184,0.0,0.0
455.0909090909091,232.85858585858588,0.0,0.0
455.0909090909091,237.89898989898992,0.0,0.0
455.0909090909091,242.93939393939394,0.0,0.0
455.0909090909091,247.97979797979798,0.0,0.0
455.0909090909091,253.02020202020202,0.0,0.0
455.0909090909091,258.06060606060606,0.0,0.0
455.0909090909091,263.1010101010101,0.0,0.0
455.0909090909091,268.14141414141415,0.0,0.0
455.0909090909091,273.1818181818182,0.0,0.0
455.0909090909091,278.22222222222223,0.0,0.0
455.0909090909091,283.26262626262627,0.0,0.0
455.0909090909091,288.3030303030303,0.0,0.0
455.0909090909091,293.34343434343435,0.0,0.0
455.0909090909091,298.3838383838384,0.0,0.0
455.0909090909091,303.42424242424244,0.0,0.0
455.0909090909091,308.4646464646465,0.0,0.0
455.0909090909091,313.5050505050505,0.0,0.0
455.0909090909091,318.54545454545456,0.0,0.0
455.0909090909091,323.5858585858586,0.0,0.0
455.0909090909091,328.62626262626264,0.0,0.0
455.0909090909091,333.6666666666667,0.0,0.0
455.0909090909091,338.7070707070707,0.0,0.0
455.0909090909091,343.74747474747477,0.0,0.0
455.0909090909091,348.7878787878788,0.0,0.0
455.0909090909091,353.82828282828285,0.0,0.0
455.0909090909091,358.8686868686869,0.0,0.0
455.0909090909091,363.90909090909093,0.0,0.0
455.0909090909091,368.949494949495,0.0,0.0
455.0909090909091,373.989898989899,0.0,0.0
455.0909090909091,379.03030303030306,0.0,0.0
455.0909090909091,384.0707070707071,0.0,0.0
455.0909090909091,389.11111111111114,0.0,0.0
455.0909090909091,394.1515151515152,0.0,0.0
455.0909090909091,399.1919191919192,0.0,0.0
455.0909090909091,404.23232323232327,0.0,0.0
455.0909090909091,409.2727272727273,0.0,0.0
455.0909090909091,414.31313131313135,0.0,0.0
455.0909090909091,419.3535353535354,0.0,0.0
455.0909090909091,424.39393939393943,0.0,0.0
455.0909090909091,429.4343434343435,0.0,0.0
455.0909090909091,434.4747474747475,0.0,0.0
455.0909090909091,439.51515151515156,0.0,0.0
455.0909090909091,444.5555555555556,0.0,0.0
455.0909090909091,449.59595959595964,0.0,0.0
455.0909090909091,454.6363636363637,0.0,0.0
455.0909090909091,459.6767676767677,0.0,0.0
455.0909090909091,464.71717171717177,0.0,0.0
455.0909090909091,469.7575757575758,0.0,0.0
455.0909090909091,474.79797979797985,0.0,0.0
455.0909090909091,479.8383838383839,0.0,0.0
455.0909090909091,484.8787878787879,0.0,0.0
455.0909090909091,489.9191919191919,0.0,0.0
455.0909090909091,494.95959595959596,0.0,0.0
455.0909090909091,500.0,0.0,0.0
465.18181818181824,1.0,0.0,1.0
465.18181818181824,6.040404040404041,0.0,1.0
465.18181818181824,11.080808080808081,0.0,1.0
465.18181818181824,16.12121212121212,0.0,1.0
465.18181818181824,21.161616161616163,0.0,1.0
465.18181818181824,26.202020202020204,0.0,1.0
465.18181818181824,31.242424242424242,0.0,1.0
465.18181818181824,36.282828282828284,0.0,0.907
465.18181818181824,41.323232323232325,0.001,0.763
465.18181818181824,46.36363636363637,0.0,0.679
465.18181818181824,51.40404040404041,0.0,0.597
465.18181818181824,56.44444444444445,0.0,0.534
465.18181818181824,61.484848484848484,0.0,0.479
465.18181818181824,66.52525252525253,0.0,0.43
465.18181818181824,71.56565656565657,0.0,0.341
465.18181818181824,76.60606060606061,0.0,0.297
465.18181818181824,81.64646464646465,0.0,0.237
465.18181818181824,86.68686868686869,0.0,0.206
465.18181818181824,91.72727272727273,0.0,0.138
465.18181818181824,96.76767676767678,0.0,0.083
465.18181818181824,101.80808080808082,0.0,0.046
465.18181818181824,106.84848484848486,0.0,0.002
465.18181818181824,111.8888888888889,0.0,0.0
465.18181818181824,116.92929292929294,0.0,0.0
465.18181818181824,121.96969696969697,0.0,0.0
465.18181818181824,127.01010101010101,0.0,0.0
465.18181818181824,132.05050505050505,0.0,0.0
465.18181818181824,137.0909090909091,0.0,0.0
465.18181818181824,142.13131313131314,0.0,0.0
465.18181818181824,147.17171717171718,0.0,0.0
465.18181818181824,152.21212121212122,0.0,0.0
465.18181818181824,157.25252525252526,0.0,0.0
465.18181818181824,162.2929292929293,0.0,0.0
465.18181818181824,167.33333333333334,0.0,0.0
465.18181818181824,172.37373737373738,0.0,0.0
465.18181818181824,177.41414141414143,0.0,0.0
465.18181818181824,182.45454545454547,0.0,0.0
465.18181818181824,187.4949494949495,0.0,0.0
465.18181818181824,192.53535353535355,0.0,0.0
465.18181818181824,197.5757575757576,0.0,0.0
465.18181818181824,202.61616161616163,0.0,0.0
465.18181818181824,207.65656565656568,0.0,0.0
465.18181818181824,212.69696969696972,0.0,0.0
465.18181818181824,217.73737373737376,0.0,0.0
465.18181818181824,222.7777777777778,0.0,0.0
465.18181818181824,227.81818181818184,0.0,0.0
465.18181818181824,232.85858585858588,0.0,0.0
465.18181818181824,237.89898989898992,0.0,0.0
465.18181818181824,242.93939393939394,0.0,0.0
465.18181818181824,247.97979797979798,0.0,0.0
465.18181818181824,253.02020202020202,0.0,0.0
465.18181818181824,258.06060606060606,0.0,0.0
465.18181818181824,263.1010101010101,0.0,0.0
465.18181818181824,268.14141414141415,0.0,0.0
465.18181818181824,273.1818181818182,0.0,0.0
465.18181818181824,278.22222222222223,0.0,0.0
465.18181818181824,283.26262626262627,0.0,0.0
465.18181818181824,288.3030303030303,0.0,0.0
465.18181818181824,293.34343434343435,0.0,0.0
465.18181818181824,298.3838383838384,0.0,0.0
465.18181818181824,303.42424242424244,0.0,0.0
465.18181818181824,308.4646464646465,0.0,0.0
465.18181818181824,313.5050505050505,0.0,0.0
465.18181818181824,318.54545454545456,0.0,0.0
465.18181818181824,323.5858585858586,0.0,0.0
465.18181818181824,328.62626262626264,0.0,0.0
465.18181818181824,333.6666666666667,0.0,0.0
465.18181818181824,338.7070707070707,0.0,0.0
465.18181818181824,343.74747474747477,0.0,0.0
465.18181818181824,348.7878787878788,0.0,0.0
465.18181818181824,353.82828282828285,0.0,0.0
465.18181818181824,358.8686868686869,0.0,0.0
465.18181818181824,363.90909090909093,0.0,0.0
465.18181818181824,368.949494949495,0.0,0.0
465.18181818181824,373.989898989899,0.0,0.0
465.18181818181824,379.03030303030306,0.0,0.0
465.18181818181824,384.0707070707071,0.0,0.0
465.18181818181824,389.11111111111114,0.0,0.0
465.18181818181824,394.1515151515152,0.0,0.0
465.18181818181824,399.1919191919192,0.0,0.0
465.18181818181824,404.23232323232327,0.0,0.0
465.18181818181824,409.2727272727273,0.0,0.0
465.18181818181824,414.31313131313135,0.0,0.0
465.18181818181824,419.3535353535354,0.0,0.0
465.18181818181824,424.39393939393943,0.0,0.0
465.18181818181824,429.4343434343435,0.0,0.0
465.18181818181824,434.4747474747475,0.0,0.0
465.18181818181824,439.51515151515156,0.0,0.0
465.18181818181824,444.5555555555556,0.0,0.0
465.18181818181824,449.59595959595964,0.0,0.0
465.18181818181824,454.6363636363637,0.0,0.0
465.18181818181824,459.6767676767677,0.0,0.0
465.18181818181824,464.71717171717177,0.0,0.0
465.18181818181824,469.7575757575758,0.0,0.0
465.18181818181824,474.79797979797985,0.0,0.0
465.18181818181824,479.8383838383839,0.0,0.0
465.18181818181824,484.8787878787879,0.0,0.0
465.18181818181824,489.9191919191919,0.0,0.0
465.18181818181824,494.95959595959596,0.0,0.0
465.18181818181824,500.0,0.0,0.0
475.2727272727273,1.0,0.0,1.0
475.2727272727273,6.040404040404041,0.0,1.0
475.2727272727273,11.080808080808081,0.0,1.0
475.2727272727273,16.12121212121212,0.0,1.0
475.2727272727273,21.161616161616163,0.0,1.0
475.2727272727273,26.202020202020204,0.0,1.0
475.2727272727273,31.242424242424242,0.0,1.0
475.2727272727273,36.282828282828284,0.0,0.89
475.2727272727273,41.323232323232325,0.0,0.785
475.2727272727273,46.36363636363637,0.0,0.717
475.2727272727273,51.40404040404041,0.0,0.617
475.2727272727273,56.44444444444445,0.0,0.516
475.2727272727273,61.484848484848484,0.0,0.444
475.2727272727273,66.52525252525253,0.0,0.421
475.2727272727273,71.56565656565657,0.0,0.324
475.2727272727273,76.60606060606061,0.0,0.283
475.2727272727273,81.64646464646465,0.0,0.237
475.2727272727273,86.68686868686869,0.0,0.174
475.2727272727273,91.72727272727273,0.0,0.144
475.2727272727273,96.76767676767678,0.0,0.089
475.2727272727273,101.80808080808082,0.0,0.039
475.2727272727273,106.84848484848486,0.0,0.0
475.2727272727273,111.8888888888889,0.0,0.0
475.2727272727273,116.92929292929294,0.0,0.0
475.2727272727273,121.96969696969697,0.0,0.0
475.2727272727273,127.01010101010101,0.0,0.0
475.2727272727273,132.05050505050505,0.0,0.0
475.2727272727273,137.0909090909091,0.0,0.0
475.2727272727273,142.13131313131314,0.0,0.0
475.2727272727273,147.17171717171718,0.0,0.0
475.2727272727273,152.21212121212122,0.0,0.0
475.2727272727273,157.25252525252526,0.0,0.0
475.2727272727273,162.2929292929293,0.0,0.0
475.2727272727273,167.33333333333334,0.0,0.0
475.2727272727273,172.37373737373738,0.0,0.0
475.2727272727273,177.41414141414143,0.0,0.0
475.2727272727273,182.45454545454547,0.0,0.0
475.2727272727273,187.4949494949495,0.0,0.0
475.2727272727273,192.53535353535355,0.0,0.0
475.2727272727273,197.5757575757576,0.0,0.0
475.2727272727273,202.61616161616163,0.0,0.0
475.2727272727273,207.65656565656568,0.0,0.0
475.2727272727273,212.69696969696972,0.0,0.0
475.2727272727273,217.73737373737376,0.0,0.0
475.2727272727273,222.7777777777778,0.0,0.0
475.2727272727273,227.81818181818184,0.0,0.0
475.2727272727273,232.85858585858588,0.0,0.0
475.2727272727273,237.89898989898992,0.0,0.0
475.2727272727273,242.93939393939394,0.0,0.0
475.2727272727273,247.97979797979798,0.0,0.0
475.2727272727273,253.02020202020202,0.0,0.0
475.2727272727273,258.06060606060606,0.0,0.0
475.2727272727273,263.1010101010101,0.0,0.0
475.2727272727273,268.14141414141415,0.0,0.0
475.2727272727273,273.1818181818182,0.0,0.0
475.2727272727273,278.22222222222223,0.0,0.0
475.2727272727273,283.26262626262627,0.0,0.0
475.2727272727273,288.3030303030303,0.0,0.0
475.2727272727273,293.34343434343435,0.0,0.0
475.2727272727273,298.3838383838384,0.0,0.0
475.2727272727273,303.42424242424244,0.0,0.0
475.2727272727273,308.4646464646465,0.0,0.0
475.2727272727273,313.5050505050505,0.0,0.0
475.2727272727273,318.54545454545456,0.0,0.0
475.2727272727273,323.5858585858586,0.0,0.0
475.2727272727273,328.62626262626264,0.0,0.0
475.2727272727273,333.6666666666667,0.0,0.0
475.2727272727273,338.7070707070707,0.0,0.0
475.2727272727273,343.74747474747477,0.0,0.0
475.2727272727273,348.7878787878788,0.0,0.0
475.2727272727273,353.82828282828285,0.0,0.0
475.2727272727273,358.8686868686869,0.0,0.0
475.2727272727273,363.90909090909093,0.0,0.0
475.2727272727273,368.949494949495,0.0,0.0
475.2727272727273,373.989898989899,0.0,0.0
475.2727272727273,379.03030303030306,0.0,0.0
475.2727272727273,384.0707070707071,0.0,0.0
475.2727272727273,389.11111111111114,0.0,0.0
475.2727272727273,394.1515151515152,0.0,0.0
475.2727272727273,399.1919191919192,0.0,0.0
475.2727272727273,404.23232323232327,0.0,0.0
475.2727272727273,409.2727272727273,0.0,0.0
475.2727272727273,414.31313131313135,0.0,0.0
475.2727272727273,419.3535353535354,0.0,0.0
475.2727272727273,424.39393939393943,0.0,0.0
475.2727272727273,429.4343434343435,0.0,0.0
475.2727272727273,434.4747474747475,0.0,0.0
475.2727272727273,439.51515151515156,0.0,0.0
475.2727272727273,444.5555555555556,0.0,0.0
475.2727272727273,449.59595959595964,0.0,0.0
475.2727272727273,454.6363636363637,0.0,0.0
475.2727272727273,459.6767676767677,0.0,0.0
475.2727272727273,464.71717171717177,0.0,0.0
475.2727272727273,469.7575757575758,0.0,0.0
475.2727272727273,474.79797979797985,0.0,0.0
475.2727272727273,479.8383838383839,0.0,0.0
475.2727272727273,484.8787878787879,0.0,0.0
475.2727272727273,489.9191919191919,0.0,0.0
475.2727272727273,494.95959595959596,0.0,0.0
475.2727272727273,500.0,0.0,0.0
485.3636363636364,1.0,0.0,1.0
485.3636363636364,6.040404040404041,0.0,1.0
485.3636363636364,11.080808080808081,0.0,1.0
485.3636363636364,16.12121212121212,0.0,1.0
485.3636363636364,21.161616161616163,0.0,1.0
485.3636363636364,26.202020202020204,0.0,1.0
485.3636363636364,31.242424242424242,0.0,1.0
485.3636363636364,36.282828282828284,0.0,0.886
485.3636363636364,41.323232323232325,0.0,0.781
485.3636363636364,46.36363636363637,0.0,0.686
485.3636363636364,51.40404040404041,0.0,0.594
485.3636363636364,56.44444444444445,0.001,0.527
485.3636363636364,61.484848484848484,0.0,0.432
485.3636363636364,66.52525252525253,0.0,0.403
485.3636363636364,71.56565656565657,0.0,0.317
485.3636363636364,76.60606060606061,0.0,0.293
485.3636363636364,81.64646464646465,0.0,0.221
485.3636363636364,86.68686868686869,0.0,0.194
485.3636363636364,91.72727272727273,0.0,0.11
485.3636363636364,96.76767676767678,0.0,0.093
485.3636363636364,101.80808080808082,0.0,0.036
485.3636363636364,106.84848484848486,0.0,0.0
485.3636363636364,111.8888888888889,0.0,0.0
485.3636363636364,116.92929292929294,0.0,0.0
485.3636363636364,121.96969696969697,0.0,0.0
485.3636363636364,127.01010101010101,0.0,0.0
485.3636363636364,132.05050505050505,0.0,0.0
485.3636363636364,137.0909090909091,0.0,0.0
485.3636363636364,142.13131313131314,0.0,0.0
485.3636363636364,147.17171717171718,0.0,0.0
485.3636363636364,152.21212121212122,0.0,0.0
485.3636363636364,157.25252525252526,0.0,0.0
485.3636363636364,162.2929292929293,0.0,0.0
485.3636363636364,167.33333333333334,0.0,0.0
485.3636363636364,172.37373737373738,0.0,0.0
485.3636363636364,177.41414141414143,0.0,0.0
485.3636363636364,182.45454545454547,0.0,0.0
485.3636363636364,187.4949494949495,0.0,0.0
485.3636363636364,192.53535353535355,0.0,0.0
485.3636363636364,197.5757575757576,0.0,0.0
485.3636363636364,202.61616161616163,0.0,0.0
485.3636363636364,207.65656565656568,0.0,0.0
485.3636363636364,212.69696969696972,0.0,0.0
485.3636363636364,217.73737373737376,0.0,0.0
485.3636363636364,222.7777777777778,0.0,0.0
485.3636363636364,227.81818181818184,0.0,0.0
485.3636363636364,232.85858585858588,0.0,0.0
485.3636363636364,237.89898989898992,0.0,0.0
485.3636363636364,242.93939393939394,0.0,0.0
485.3636363636364,247.97979797979798,0.0,0.0
485.3636363636364,253.02020202020202,0.0,0.0
485.3636363636364,258.06060606060606,0.0,0.0
485.3636363636364,263.1010101010101,0.0,0.0
485.3636363636364,268.14141414141415,0.0,0.0
485.3636363636364,273.1818181818182,0.0,0.0
485.3636363636364,278.22222222222223,0.0,0.0
485.3636363636364,283.26262626262627,0.0,0.0
