period_init,v_kick,bound?,tighten?,circularize?
41.36363636363637,182.45454545454547,0.157,0.3630573248407643,0.1464968152866242
41.36363636363637,187.4949494949495,0.143,0.4825174825174825,0.15384615384615385
41.36363636363637,192.53535353535355,0.148,0.3783783783783784,0.14189189189189189
41.36363636363637,197.5757575757576,0.14,0.4714285714285714,0.15
41.36363636363637,202.61616161616163,0.113,0.504424778761062,0.19469026548672566
41.36363636363637,207.65656565656568,0.103,0.4854368932038835,0.17475728155339806
41.36363636363637,212.69696969696972,0.09,0.5777777777777777,0.17777777777777778
41.36363636363637,217.73737373737376,0.077,0.4675324675324675,0.16883116883116883
41.36363636363637,222.7777777777778,0.071,0.4507042253521127,0.15492957746478872
41.36363636363637,227.81818181818184,0.079,0.46835443037974683,0.189873417721519
41.36363636363637,232.85858585858588,0.068,0.5147058823529411,0.20588235294117646
41.36363636363637,237.89898989898992,0.047,0.46808510638297873,0.2553191489361702
41.36363636363637,242.93939393939394,0.044,0.4772727272727273,0.29545454545454547
41.36363636363637,247.97979797979798,0.069,0.463768115942029,0.2463768115942029
41.36363636363637,253.02020202020202,0.038,0.3684210526315789,0.21052631578947367
41.36363636363637,258.06060606060606,0.039,0.358974358974359,0.2564102564102564
41.36363636363637,263.1010101010101,0.038,0.5,0.21052631578947367
41.36363636363637,268.14141414141415,0.026,0.5,0.2692307692307692
41.36363636363637,273.1818181818182,0.023,0.5652173913043478,0.391304347826087
41.36363636363637,278.22222222222223,0.025,0.2,0.08
41.36363636363637,283.26262626262627,0.028,0.39285714285714285,0.2857142857142857
41.36363636363637,288.3030303030303,0.026,0.2692307692307692,0.07692307692307693
41.36363636363637,293.34343434343435,0.015,0.3333333333333333,0.2
41.36363636363637,298.3838383838384,0.013,0.3076923076923077,0.3076923076923077
41.36363636363637,303.42424242424244,0.014,0.21428571428571427,0.21428571428571427
41.36363636363637,308.4646464646465,0.015,0.3333333333333333,0.26666666666666666
41.36363636363637,313.5050505050505,0.011,0.09090909090909091,0.09090909090909091
41.36363636363637,318.54545454545456,0.008,0.125,0.0
41.36363636363637,323.5858585858586,0.01,0.2,0.0
41.36363636363637,328.62626262626264,0.007,0.0,0.0
41.36363636363637,333.6666666666667,0.004,0.0,0.0
41.36363636363637,338.7070707070707,0.005,0.0,0.0
41.36363636363637,343.74747474747477,0.008,0.0,0.0
41.36363636363637,348.7878787878788,0.003,0.0,0.0
41.36363636363637,353.82828282828285,0.0,,
41.36363636363637,358.8686868686869,0.0,,
41.36363636363637,363.90909090909093,0.0,,
41.36363636363637,368.949494949495,0.0,,
41.36363636363637,373.989898989899,0.0,,
41.36363636363637,379.03030303030306,0.0,,
41.36363636363637,384.0707070707071,0.0,,
41.36363636363637,389.11111111111114,0.0,,
41.36363636363637,394.1515151515152,0.0,,
41.36363636363637,399.1919191919192,0.0,,
41.36363636363637,404.23232323232327,0.0,,
41.36363636363637,409.2727272727273,0.0,,
41.36363636363637,414.31313131313135,0.0,,
41.36363636363637,419.3535353535354,0.0,,
41.36363636363637,424.39393939393943,0.0,,
41.36363636363637,429.4343434343435,0.0,,
41.36363636363637,434.4747474747475,0.0,,
41.36363636363637,439.51515151515156,0.0,,
41.36363636363637,444.5555555555556,0.0,,
41.36363636363637,449.59595959595964,0.0,,
41.36363636363637,454.6363636363637,0.0,,
41.36363636363637,459.6767676767677,0.0,,
41.36363636363637,464.71717171717177,0.0,,
41.36363636363637,469.7575757575758,0.0,,
41.36363636363637,474.79797979797985,0.0,,
41.36363636363637,479.8383838383839,0.0,,
41.36363636363637,484.8787878787879,0.0,,
41.36363636363637,489.9191919191919,0.0,,
41.36363636363637,494.95959595959596,0.0,,
41.36363636363637,500.0,0.0,,
51.45454545454546,1.0,1.0,1.0,0.179
51.45454545454546,6.040404040404041,1.0,1.0,0.181
51.45454545454546,11.080808080808081,1.0,1.0,0.164
51.45454545454546,16.12121212121212,1.0,0.989,0.246
51.45454545454546,21.161616161616163,1.0,0.922,0.315
51.45454545454546,26.202020202020204,1.0,0.848,0.331
51.45454545454546,31.242424242424242,1.0,0.794,0.382
51.45454545454546,36.282828282828284,1.0,0.72,0.396
51.45454545454546,41.323232323232325,1.0,0.673,0.417
51.45454545454546,46.36363636363637,1.0,0.599,0.405
51.45454545454546,51.40404040404041,1.0,0.579,0.389
51.45454545454546,56.44444444444445,1.0,0.512,0.33
51.45454545454546,61.484848484848484,1.0,0.465,0.309
51.45454545454546,66.52525252525253,1.0,0.419,0.259
51.45454545454546,71.56565656565657,0.974,0.41683778234086244,0.24229979466119098
51.45454545454546,76.60606060606061,0.907,0.39911797133406834,0.19845644983461963
51.45454545454546,81.64646464646465,0.834,0.3920863309352518,0.19664268585131894
51.45454545454546,86.68686868686869,0.793,0.3770491803278688,0.21815889029003782
51.45454545454546,91.72727272727273,0.733,0.3792633015006821,0.19918144611186903
51.45454545454546,96.76767676767678,0.676,0.378698224852071,0.22189349112426035
51.45454545454546,101.80808080808082,0.637,0.32339089481946626,0.23390894819466249
51.45454545454546,106.84848484848486,0.59,0.39152542372881355,0.21694915254237288
51.45454545454546,111.8888888888889,0.542,0.3505535055350554,0.22140221402214022
51.45454545454546,116.92929292929294,0.499,0.3066132264529058,0.19438877755511022
51.45454545454546,121.96969696969697,0.488,0.3483606557377049,0.1864754098360656
51.45454545454546,127.01010101010101,0.442,0.37104072398190047,0.21266968325791855
51.45454545454546,132.05050505050505,0.403,0.31017369727047145,0.1935483870967742
51.45454545454546,137.0909090909091,0.37,0.3216216216216216,0.22432432432432434
51.45454545454546,142.13131313131314,0.323,0.34674922600619196,0.17647058823529413
51.45454545454546,147.17171717171718,0.292,0.3767123287671233,0.1643835616438356
51.45454545454546,152.21212121212122,0.272,0.3860294117647059,0.17647058823529413
51.45454545454546,157.25252525252526,0.245,0.35918367346938773,0.17142857142857143
51.45454545454546,162.2929292929293,0.207,0.4106280193236715,0.17391304347826086
51.45454545454546,167.33333333333334,0.174,0.47126436781609193,0.25287356321839083
51.45454545454546,172.37373737373738,0.174,0.3505747126436782,0.20114942528735633
51.45454545454546,177.41414141414143,0.136,0.5367647058823529,0.22794117647058823
51.45454545454546,182.45454545454547,0.14,0.40714285714285714,0.17142857142857143
51.45454545454546,187.4949494949495,0.132,0.5151515151515151,0.16666666666666666
51.45454545454546,192.53535353535355,0.098,0.4897959183673469,0.30612244897959184
51.45454545454546,197.5757575757576,0.101,0.594059405940594,0.1782178217821782
51.45454545454546,202.61616161616163,0.087,0.41379310344827586,0.19540229885057472
51.45454545454546,207.65656565656568,0.07,0.42857142857142855,0.14285714285714285
51.45454545454546,212.69696969696972,0.082,0.5,0.2073170731707317
51.45454545454546,217.73737373737376,0.054,0.5740740740740741,0.25925925925925924
51.45454545454546,222.7777777777778,0.053,0.5849056603773585,0.33962264150943394
51.45454545454546,227.81818181818184,0.044,0.3409090909090909,0.25
51.45454545454546,232.85858585858588,0.04,0.525,0.25
51.45454545454546,237.89898989898992,0.04,0.375,0.075
51.45454545454546,242.93939393939394,0.041,0.43902439024390244,0.21951219512195122
51.45454545454546,247.97979797979798,0.037,0.5675675675675675,0.35135135135135137
51.45454545454546,253.02020202020202,0.029,0.41379310344827586,0.13793103448275862
51.45454545454546,258.06060606060606,0.039,0.5641025641025641,0.3333333333333333
51.45454545454546,263.1010101010101,0.012,0.3333333333333333,0.3333333333333333
51.45454545454546,268.14141414141415,0.019,0.3157894736842105,0.2631578947368421
51.45454545454546,273.1818181818182,0.018,0.3888888888888889,0.16666666666666666
51.45454545454546,278.22222222222223,0.019,0.2631578947368421,0.21052631578947367
51.45454545454546,283.26262626262627,0.008,0.5,0.5
51.45454545454546,288.3030303030303,0.01,0.2,0.1
51.45454545454546,293.34343434343435,0.006,0.3333333333333333,0.16666666666666666
51.45454545454546,298.3838383838384,0.005,0.0,0.0
51.45454545454546,303.42424242424244,0.005,0.2,0.0
51.45454545454546,308.4646464646465,0.007,0.14285714285714285,0.14285714285714285
51.45454545454546,313.5050505050505,0.007,0.0,0.0
51.45454545454546,318.54545454545456,0.0,,
51.45454545454546,323.5858585858586,0.002,0.0,0.0
51.45454545454546,328.62626262626264,0.001,0.0,0.0
51.45454545454546,333.6666666666667,0.0,,
51.45454545454546,338.7070707070707,0.0,,
51.45454545454546,343.74747474747477,0.0,,
51.45454545454546,348.7878787878788,0.0,,
